Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Romulo,2017-12-05 01:55:19,00:17:49,,Apenas um Show: Temporada 5: Apenas um show apresenta contos de terror no parque iii parte 1 & 2 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:41,00:17:41,BR (Brazil)
Romulo,2017-12-04 00:59:12,00:41:19,,Bates Motel: Temporada 3: O acordo (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:07,00:42:07,BR (Brazil)
Romulo,2017-12-04 00:32:19,00:26:49,,Bates Motel: Temporada 3: Indecifrável (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:28,00:42:28,BR (Brazil)
Romulo,2017-12-03 16:31:30,00:14:41,,Bates Motel: Temporada 3: Indecifrável (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:15:39,Not latest view,BR (Brazil)
Romulo,2017-12-03 15:49:23,00:42:01,,Bates Motel: Temporada 3: Persuasão (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:44,00:42:44,BR (Brazil)
Romulo,2017-12-03 01:05:11,00:41:34,,Bates Motel: Temporada 3: Clube Arcanum (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:35,00:42:35,BR (Brazil)
Romulo,2017-12-03 00:22:27,00:42:42,,Bates Motel: Temporada 3: Morte na família (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:43,00:42:43,BR (Brazil)
Romulo,2017-12-03 00:03:50,00:18:31,,Bates Motel: Temporada 2: Verdade imutável (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:34,00:42:34,BR (Brazil)
Romulo,2017-12-02 00:56:45,01:17:20,,Godless: Minissérie: Boas-vindas (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,01:18:17,01:18:17,BR (Brazil)
Romulo,2017-12-02 00:18:21,00:38:22,,Godless: Minissérie: Prezado Roy... (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:18,00:39:18,BR (Brazil)
Romulo,2017-12-02 00:02:24,00:15:54,,Godless: Minissérie: Tiro certeiro (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:49:12,00:49:12,BR (Brazil)
Romulo,2017-12-01 03:10:58,00:11:20,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:20,Not latest view,BR (Brazil)
Romulo,2017-12-01 03:08:24,00:02:29,,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:43,00:22:43,BR (Brazil)
Romulo,2017-11-30 01:01:22,00:32:35,,Godless: Minissérie: Tiro certeiro (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:26,Not latest view,BR (Brazil)
Romulo,2017-11-29 19:42:14,01:05:32,,Godless: Minissérie: Mantenha distância (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,01:06:28,01:06:28,BR (Brazil)
Romulo,2017-11-29 19:02:12,00:40:01,,Godless: Minissérie: A sabedoria do cavalo (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,01:12:49,01:12:49,BR (Brazil)
Romulo,2017-11-29 00:33:44,00:31:50,,Godless: Minissérie: A sabedoria do cavalo (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:48,Not latest view,BR (Brazil)
Romulo,2017-11-28 23:55:40,00:36:28,,Godless: Minissérie: A mulheres de La Belle (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,01:08:05,01:08:05,BR (Brazil)
Romulo,2017-11-28 01:21:25,00:30:44,,Godless: Minissérie: A mulheres de La Belle (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:37,Not latest view,BR (Brazil)
Romulo,2017-11-28 01:19:03,00:02:21,,Godless: Minissérie: Aconteceu em Creede (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,01:09:04,01:09:04,BR (Brazil)
Romulo,2017-11-27 01:17:25,00:53:06,,Godless: Minissérie: Aconteceu em Creede (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,01:06:43,Not latest view,BR (Brazil)
Romulo,2017-11-26 02:29:52,00:20:22,,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:22,Not latest view,BR (Brazil)
Romulo,2017-11-26 02:03:34,00:22:57,,Rick and Morty: Temporada 2: Fratura temporal (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:51,00:22:51,BR (Brazil)
Romulo,2017-11-25 01:50:37,00:13:53,,Godless: Minissérie: Aconteceu em Creede (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:45,Not latest view,BR (Brazil)
Romulo,2017-11-24 00:55:15,00:20:35,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:17,00:21:17,BR (Brazil)
Romulo,2017-11-18 23:48:12,00:28:44,,Outlander: Temporada 1: Inglesa (Episódio 1),,Google Chromecast V3 Streaming Stick,00:28:44,00:28:44,BR (Brazil)
Romulo,2017-11-18 23:47:49,00:00:03,,Outlander: Temporada 1: Inglesa (Episódio 1),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:00:03,Not latest view,BR (Brazil)
Romulo,2017-11-18 23:07:43,00:24:03,,Bates Motel: Temporada 2: Verdade imutável (Episódio 10),,Google Chromecast V3 Streaming Stick,00:24:03,Not latest view,BR (Brazil)
Romulo,2017-11-18 23:03:41,00:03:27,,Bates Motel: Temporada 2: A caixa (Episódio 9),,Google Chromecast V3 Streaming Stick,00:41:24,00:41:24,BR (Brazil)
Romulo,2017-11-18 22:30:00,00:02:54,,Bates Motel: Temporada 2: A caixa (Episódio 9),,Google Chromecast V3 Streaming Stick,00:40:06,Not latest view,BR (Brazil)
Romulo,2017-11-18 22:29:42,00:00:01,,Bates Motel: Temporada 2: A caixa (Episódio 9),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:37:13,Not latest view,BR (Brazil)
Romulo,2017-11-18 21:43:31,00:35:50,,Bates Motel: Temporada 2: A caixa (Episódio 9),,Google Chromecast V3 Streaming Stick,00:37:09,Not latest view,BR (Brazil)
Romulo,2017-11-18 21:35:31,00:07:51,,Bates Motel: Temporada 2: Colapso (Episódio 8),,Google Chromecast V3 Streaming Stick,00:43:03,00:43:03,BR (Brazil)
Romulo,2017-11-18 21:35:02,00:00:02,,Bates Motel: Temporada 2: Colapso (Episódio 8),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:35:14,Not latest view,BR (Brazil)
Romulo,2017-11-18 21:34:28,00:00:03,,Bates Motel: Temporada 2: Colapso (Episódio 8),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:35:16,Not latest view,BR (Brazil)
Romulo,2017-11-18 21:33:56,00:00:10,,Bates Motel: Temporada 2: Colapso (Episódio 8),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:35:22,Not latest view,BR (Brazil)
Romulo,2017-11-18 18:34:05,00:44:13,,Alias Grace: Minissérie: Parte 6 (Episódio 6),,Google Chromecast V3 Streaming Stick,00:44:49,00:44:49,BR (Brazil)
Romulo,2017-11-18 17:48:54,00:45:02,,Alias Grace: Minissérie: Parte 5 (Episódio 5),,Google Chromecast V3 Streaming Stick,00:45:40,00:45:40,BR (Brazil)
Romulo,2017-11-18 17:05:55,00:42:49,,Alias Grace: Minissérie: Parte 4 (Episódio 4),,Google Chromecast V3 Streaming Stick,00:43:27,00:43:27,BR (Brazil)
Romulo,2017-11-18 16:33:47,00:31:25,,Alias Grace: Minissérie: Parte 3 (Episódio 3),,Google Chromecast V3 Streaming Stick,00:43:05,00:43:05,BR (Brazil)
Romulo,2017-11-18 16:33:09,00:00:09,,Alias Grace: Minissérie: Parte 3 (Episódio 3),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:22:51,Not latest view,BR (Brazil)
Romulo,2017-11-18 01:20:31,00:22:10,,Alias Grace: Minissérie: Parte 3 (Episódio 3),,Google Chromecast V3 Streaming Stick,00:22:48,Not latest view,BR (Brazil)
Romulo,2017-11-18 00:33:57,00:46:25,,Alias Grace: Minissérie: Parte 2 (Episódio 2),,Google Chromecast V3 Streaming Stick,00:46:25,00:46:25,BR (Brazil)
Romulo,2017-11-17 15:11:28,00:12:22,,The Good Place: Temporada 2: Derek (Episódio 7),,Google Chromecast V3 Streaming Stick,00:22:23,00:22:23,BR (Brazil)
Romulo,2017-11-17 15:10:21,00:00:50,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Google Chromecast V3 Streaming Stick,00:00:50,Not latest view,BR (Brazil)
Romulo,2017-11-17 14:47:11,00:22:30,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Google Chromecast V3 Streaming Stick,00:22:27,00:22:27,BR (Brazil)
Romulo,2017-11-17 14:46:40,00:00:08,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Android DefaultWidevineL3Phone Android Phone (motorola_Moto X Play),00:11:19,Not latest view,BR (Brazil)
Romulo,2017-11-15 02:37:53,00:11:28,,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:28,Not latest view,BR (Brazil)
Romulo,2017-11-15 02:15:01,00:22:35,,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:21,00:22:21,BR (Brazil)
Romulo,2017-11-15 02:05:59,00:08:39,,O Universo de Stranger Things: Universo 2: Incrível (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:39,00:08:39,BR (Brazil)
Romulo,2017-11-15 00:33:23,00:58:20,,Stranger Things: Stranger Things 2: Capítulo nove: O portal (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:59:08,00:59:08,BR (Brazil)
Romulo,2017-11-14 23:47:52,00:43:58,,Stranger Things: Stranger Things 2: Capítulo oito: O Devorador de Mentes (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:46,00:44:46,BR (Brazil)
Romulo,2017-11-14 23:27:03,00:20:48,,Stranger Things: Stranger Things 2: Capítulo sete: A irmã perdida (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:25,00:42:25,BR (Brazil)
Romulo,2017-11-14 01:51:04,00:13:23,,The Good Place: Temporada 2: Derek (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:15,Not latest view,BR (Brazil)
Romulo,2017-11-13 02:47:29,00:33:10,,Bates Motel: Temporada 2: Colapso (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:14,Not latest view,BR (Brazil)
Romulo,2017-11-12 01:56:58,00:09:56,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Colapso (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:47,Not latest view,BR (Brazil)
Romulo,2017-11-12 01:15:42,00:41:13,,Bates Motel: Temporada 2: Presunção de inocência (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:01,00:42:01,BR (Brazil)
Romulo,2017-11-12 00:34:17,00:41:23,,Bates Motel: Temporada 2: Mergulho (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:04,00:42:04,BR (Brazil)
Romulo,2017-11-11 23:34:26,00:43:04,,Bates Motel: Temporada 2: Especialista em fugas (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:04,00:43:04,BR (Brazil)
Romulo,2017-11-11 00:39:29,00:41:44,,Bates Motel: Temporada 2: Check-Out (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:37,00:42:37,BR (Brazil)
Romulo,2017-11-11 00:38:02,00:01:21,,Bates Motel: Temporada 2: Caleb (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:21,00:01:21,BR (Brazil)
Romulo,2017-11-10 23:15:23,00:41:31,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Caleb (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:20,Not latest view,BR (Brazil)
Romulo,2017-11-10 23:03:38,00:11:41,,Bates Motel: Temporada 2: Sombra de dúvida (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:50,00:42:50,BR (Brazil)
Romulo,2017-11-10 01:14:52,00:30:16,,Bates Motel: Temporada 2: Sombra de dúvida (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:09,Not latest view,BR (Brazil)
Romulo,2017-11-10 00:32:48,00:42:01,,Bates Motel: Temporada 2: Terminado mas não esquecido (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:48,00:42:48,BR (Brazil)
Romulo,2017-11-09 23:50:08,00:42:37,,Bates Motel: Temporada 1: Meia-noite (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:37,00:42:37,BR (Brazil)
Romulo,2017-11-09 00:49:12,00:42:44,,Bates Motel: Temporada 1: Embaixo d´água (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:44,00:42:44,BR (Brazil)
Romulo,2017-11-08 00:12:55,00:42:00,Autoplayed: user action: None; ,Bates Motel: Temporada 1: Um garoto e seu cão (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:47,00:42:47,BR (Brazil)
Romulo,2017-11-07 23:57:15,00:15:38,,Bates Motel: Temporada 1: O homem no quarto 9 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:49,00:42:49,BR (Brazil)
Romulo,2017-11-07 22:52:22,00:26:23,,Bates Motel: Temporada 1: O homem no quarto 9 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:11,Not latest view,BR (Brazil)
Romulo,2017-11-07 22:38:27,00:10:42,,Bates Motel: Temporada 1: A verdade (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:55,00:41:55,BR (Brazil)
Romulo,2017-11-07 01:30:58,00:13:55,Autoplayed: user action: None; ,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:55,Not latest view,BR (Brazil)
Romulo,2017-11-07 01:08:33,00:22:16,Autoplayed: user action: None; ,Rick and Morty: Temporada 1: Realidade alternativa (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:16,00:22:16,BR (Brazil)
Romulo,2017-11-07 00:46:12,00:22:02,,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:02,00:22:02,BR (Brazil)
Romulo,2017-11-06 23:58:39,00:30:09,,Bates Motel: Temporada 1: A verdade (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:13,Not latest view,BR (Brazil)
Romulo,2017-11-06 23:17:25,00:41:06,Autoplayed: user action: None; ,Bates Motel: Temporada 1: Vista para o mar (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:29,00:42:29,BR (Brazil)
Romulo,2017-11-06 23:15:18,00:02:03,,Bates Motel: Temporada 1: Confie em mim (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:49,00:42:49,BR (Brazil)
Romulo,2017-11-06 21:43:12,00:40:06,,Bates Motel: Temporada 1: Confie em mim (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:46,Not latest view,BR (Brazil)
Romulo,2017-11-06 20:53:09,00:41:29,,Bates Motel: Temporada 1: O que há de errado com Norman (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:25,00:42:25,BR (Brazil)
Romulo,2017-11-06 20:36:55,00:13:57,,"Bates Motel: Temporada 1: Adorei sua escolha de cidade, Norma... (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:42:29,00:42:29,BR (Brazil)
Romulo,2017-11-06 04:13:12,00:28:32,,"Bates Motel: Temporada 1: Adorei sua escolha de cidade, Norma... (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:28:32,Not latest view,BR (Brazil)
Romulo,2017-11-05 01:38:43,00:43:33,,"Bates Motel: Temporada 1: Primeiro você sonha, depois morre (Episódio 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:43:47,00:43:47,BR (Brazil)
Romulo,2017-11-05 01:31:47,00:06:06,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:33,00:22:33,BR (Brazil)
Romulo,2017-11-04 02:38:21,00:23:50,Autoplayed: user action: None; ,One-Punch Man: Temporada 1: O herói mais forte (Episódio 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:52,Not latest view,BR (Brazil)
Romulo,2017-11-04 02:15:31,00:22:47,Autoplayed: user action: None; ,One-Punch Man: Temporada 1: Conquistador do universo (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:48,Not latest view,BR (Brazil)
Romulo,2017-11-04 01:54:04,00:21:24,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:48,Not latest view,BR (Brazil)
Romulo,2017-11-04 01:33:27,00:20:33,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:57,00:21:57,BR (Brazil)
Romulo,2017-11-04 01:12:19,00:21:01,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:25,00:22:25,BR (Brazil)
Romulo,2017-11-04 00:51:00,00:21:14,,One-Punch Man: Temporada 1: O aprendiz supremo (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:37,00:22:37,BR (Brazil)
Romulo,2017-11-04 00:31:03,00:19:52,,One-Punch Man: Temporada 1: A cidade fantasma (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:15,00:21:15,BR (Brazil)
Romulo,2017-11-04 00:10:19,00:20:40,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:00,00:22:00,BR (Brazil)
Romulo,2017-11-04 00:01:01,00:09:14,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:03,00:22:03,BR (Brazil)
Romulo,2017-11-03 00:34:07,00:11:25,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:49,Not latest view,BR (Brazil)
Romulo,2017-11-03 00:12:58,00:20:37,,One-Punch Man: Temporada 1: O cientista obstinado (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:58,00:21:58,BR (Brazil)
Romulo,2017-11-02 23:50:39,00:20:55,,One-Punch Man: Temporada 1: O ciborgue solitário (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:17,00:22:17,BR (Brazil)
Romulo,2017-11-02 23:23:58,00:20:49,,One-Punch Man: Temporada 1: O homem mais poderoso (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:12,00:22:12,BR (Brazil)
Romulo,2017-11-02 23:21:02,00:01:21,,Big Mouth: Temporada 1: Réquiem para um sonho erótico (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:26,00:01:26,BR (Brazil)
Romulo,2017-11-02 22:54:33,00:25:25,,Big Mouth: Temporada 1: Conversa de travesseiro (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:56,00:25:56,BR (Brazil)
Romulo,2017-11-02 22:47:02,00:07:03,,Big Mouth: Temporada 1: Garotas também sentem tesão (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:57,00:25:57,BR (Brazil)
Romulo,2017-11-02 00:37:01,00:20:48,,Stranger Things: Stranger Things 2: Capítulo sete: A irmã perdida (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Romulo,2017-11-02 00:11:51,00:23:40,,Stranger Things: Stranger Things 2: Capítulo seis: O espião (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:48:51,00:48:51,BR (Brazil)
Romulo,2017-11-01 01:10:34,00:00:01,Autoplayed: user action: None; ,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,Not latest view,BR (Brazil)
Romulo,2017-11-01 00:56:06,00:10:15,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:30,00:21:30,BR (Brazil)
Romulo,2017-11-01 00:27:42,00:18:51,,Big Mouth: Temporada 1: Garotas também sentem tesão (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:57,Not latest view,BR (Brazil)
Romulo,2017-10-31 23:48:55,00:25:10,,Big Mouth: Temporada 1: A traumática experiência de dormir fora (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:40,00:25:40,BR (Brazil)
Romulo,2017-10-31 23:14:58,00:25:33,,Big Mouth: Temporada 1: Sou gay? (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:03,00:26:03,BR (Brazil)
Romulo,2017-10-31 22:50:45,00:23:38,,Big Mouth: Temporada 1: Todo mundo sangra (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:08,00:24:08,BR (Brazil)
Romulo,2017-10-31 22:25:55,00:24:49,,Big Mouth: Temporada 1: O milagre da ejaculação (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:49,00:24:49,BR (Brazil)
Romulo,2017-10-31 01:13:24,00:11:22,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:14,Not latest view,BR (Brazil)
Romulo,2017-10-31 00:48:17,00:24:43,,Stranger Things: Stranger Things 2: Capítulo seis: O espião (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:18,Not latest view,BR (Brazil)
Romulo,2017-10-30 00:57:23,00:13:53,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:13,00:20:13,BR (Brazil)
Romulo,2017-10-29 23:45:45,00:54:17,,Stranger Things: Stranger Things 2: Capítulo cinco: Dig Dug (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:55:02,00:55:02,BR (Brazil)
Romulo,2017-10-29 23:00:42,00:42:39,,"Stranger Things: Stranger Things 2: Capítulo quatro: Will, o sábio (Episódio 4)",,Netflix Chrome MAC (Cadmium) HTML 5,00:43:20,00:43:20,BR (Brazil)
Romulo,2017-10-29 01:30:17,00:06:03,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:28,Not latest view,BR (Brazil)
Romulo,2017-10-29 01:28:37,00:00:02,,"Stranger Things: Stranger Things 2: Capítulo quatro: Will, o sábio (Episódio 4)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,BR (Brazil)
Romulo,2017-10-29 00:37:53,00:47:09,,Stranger Things: Stranger Things 2: Capítulo três: O girino (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:59,00:47:59,BR (Brazil)
Romulo,2017-10-28 23:45:52,00:52:00,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:52:54,00:52:54,BR (Brazil)
Romulo,2017-10-28 21:15:38,00:00:07,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,BR (Brazil)
Romulo,2017-10-28 20:29:51,00:44:37,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:14,00:45:14,BR (Brazil)
Romulo,2017-10-28 19:29:50,00:21:51,,The Good Place: Temporada 2: Janet e Michael (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:43,00:21:43,BR (Brazil)
Romulo,2017-10-27 21:00:08,00:00:01,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:33,Not latest view,BR (Brazil)
Romulo,2017-10-27 20:29:05,00:20:34,Autoplayed: user action: None; ,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:06,00:21:06,BR (Brazil)
Romulo,2017-10-27 20:02:03,00:21:56,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:56,00:21:56,BR (Brazil)
Romulo,2017-10-27 19:44:43,00:14:13,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:09,00:21:09,BR (Brazil)
Romulo,2017-10-27 00:29:40,00:06:24,Autoplayed: user action: None; ,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:56,Not latest view,BR (Brazil)
Romulo,2017-10-27 00:07:31,00:21:58,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:54,Not latest view,BR (Brazil)
Romulo,2017-10-26 21:42:45,00:00:02,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:02,Not latest view,BR (Brazil)
Romulo,2017-10-26 00:13:21,00:14:48,,Dinastia: Temporada 1: Quase não te reconheci (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:33,00:14:33,BR (Brazil)
Romulo,2017-10-25 01:04:33,00:00:08,,MINDHUNTER: Temporada 1: Episódio 1 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,BR (Brazil)
Romulo,2017-10-24 23:24:33,00:48:48,,MINDHUNTER: Temporada 1: Episódio 10 (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:16,00:50:16,BR (Brazil)
Romulo,2017-10-24 22:39:38,00:44:02,,MINDHUNTER: Temporada 1: Episódio 9 (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:33,00:45:33,BR (Brazil)
Romulo,2017-10-24 22:26:52,00:12:45,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:11,00:51:11,BR (Brazil)
Romulo,2017-10-24 21:32:41,00:05:09,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:26,Not latest view,BR (Brazil)
Romulo,2017-10-24 00:30:35,00:31:51,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:17,Not latest view,BR (Brazil)
Romulo,2017-10-23 00:55:21,00:37:02,,MINDHUNTER: Temporada 1: Episódio 7 (Episódio 7),,Google Chromecast V3 Streaming Stick,00:49:23,00:49:23,BR (Brazil)
